0.0,64.7865,134.9992,138.1671,-0.0346,-0.00469999999999,-0.1947,-0.2583,-0.006,0.5405,1.0,0.0
0.0,64.7864,134.9992,138.1666,-0.0347,-0.00469999999999,-0.1952,-0.2515,-0.0042,0.5257,1.0,0.0
0.0,64.7864,134.9992,138.1663,-0.0347,-0.00469999999999,-0.1955,-0.2451,-0.0011,0.5135,1.0,0.0
0.0,64.7864,134.9993,138.1659,-0.0347,-0.00459999999998,-0.1959,-0.2388,-0.0019,0.4981,1.0,0.0
0.0,64.7863,134.9993,138.1656,-0.0348,-0.00459999999998,-0.1962,-0.232,-0.0015,0.4834,1.0,0.0
0.0,64.7863,134.9993,138.1653,-0.0348,-0.00459999999998,-0.1965,-0.2234,-0.0007,0.47,1.0,0.0
0.0,64.7863,134.9993,138.165,-0.0348,-0.00459999999998,-0.1968,-0.2176,0.0011,0.4571,1.0,0.0
0.0,64.7863,134.9993,138.1647,-0.0348,-0.00459999999998,-0.1971,-0.2124,0.0019,0.4435,1.0,0.0
0.0,64.7863,134.9993,138.1644,-0.0348,-0.00459999999998,-0.1974,-0.2067,0.0038,0.4295,1.0,0.0
0.0,64.7862,134.9993,138.164,-0.0349,-0.00459999999998,-0.1978,-0.2027,0.0073,0.4157,1.0,0.0
0.0,64.7862,134.9993,138.1635,-0.0349,-0.00459999999998,-0.1983,-0.1987,0.0103,0.4021,1.0,0.0
0.0,64.7862,134.9993,138.163,-0.0349,-0.00459999999998,-0.1988,-0.1953,0.0131,0.3889,1.0,0.0
0.0,64.7861,134.9993,138.1623,-0.035,-0.00459999999998,-0.1995,-0.1936,0.0141,0.3756,1.0,0.0
0.0,64.7861,134.9993,138.1623,-0.035,-0.00459999999998,-0.1995,-0.1908,0.016,0.3596,1.0,0.0
0.0,64.7861,134.9993,138.1623,-0.035,-0.00459999999998,-0.1995,-0.1896,0.0184,0.3431,1.0,0.0
0.0,64.7861,134.9993,138.1623,-0.035,-0.00459999999998,-0.1995,-0.1873,0.0248,0.2912,1.0,0.0
0.0,64.7861,134.9993,138.1623,-0.035,-0.00459999999998,-0.1995,-0.1879,0.0261,0.2793,1.0,0.0
0.0,64.7861,134.9993,138.1611,-0.035,-0.00459999999998,-0.2007,-0.189,0.0278,0.2678,1.0,0.0
0.0,64.786,134.9993,138.157,-0.0351,-0.00459999999998,-0.2048,-0.1891,0.0293,0.2569,1.0,0.0
0.0,64.7859,134.9991,138.1464,-0.0352,-0.00479999999999,-0.2154,-0.1869,0.0295,0.2404,1.0,0.0
0.0,64.7856,134.9987,138.12,-0.0355,-0.00519999999997,-0.2418,-0.1852,0.0303,0.2272,1.0,0.0
0.0,64.7852,134.9977,138.0674,-0.0359,-0.00619999999998,-0.2944,-0.1834,0.0317,0.2141,1.0,0.0
0.0,64.7848,134.9956,137.9726,-0.0363,-0.00829999999999,-0.3892,-0.1814,0.0341,0.2014,1.0,0.0
0.0,64.7845,134.9917,137.8235,-0.0366,-0.0122,-0.5383,-0.1817,0.0375,0.1899,1.0,0.0
0.0,64.7844,134.9855,137.6068,-0.0367,-0.0184,-0.755,-0.1825,0.0406,0.1812,1.0,0.0
0.0,64.7851,134.9762,137.308,-0.036,-0.0277,-1.0538,-0.1839,0.0443,0.1747,1.0,0.0
0.0,64.7868,134.9628,136.9045,-0.0343,-0.0411,-1.4573,-0.185,0.0479,0.1693,1.0,0.0
0.0,64.7896,134.9448,136.3767,-0.0315,-0.0591,-1.9851,-0.1854,0.0508,0.1647,1.0,0.0
0.0,64.7941,134.9207,135.6862,-0.027,-0.0832,-2.6756,-0.1856,0.0537,0.1603,1.0,0.0
0.0,64.8011,134.8873,134.7665,-0.02,-0.1166,-3.5953,-0.186,0.0578,0.1566,1.0,0.0
0.0,64.811,134.8413,133.5211,-0.0101,-0.1626,-4.8407,-0.1862,0.0628,0.1498,1.0,0.0
0.0,64.8225,134.7904,132.1887,0.0014,-0.2135,-6.1731,-0.1873,0.0687,0.1433,1.0,0.0
0.0,64.832,134.7517,131.2374,0.0109,-0.2522,-7.1244,-0.1923,0.0784,0.1284,1.0,0.0
0.0,64.8398,134.7225,130.5561,0.0187,-0.2814,-7.8057,-0.197,0.0856,0.1189,1.0,0.0
0.0,64.8475,134.6961,129.962,0.0264,-0.3078,-8.3998,-0.1983,0.089,0.1194,1.0,0.0
0.0,64.8536,134.6758,129.5181,0.0325,-0.3281,-8.8437,-0.1998,0.096,0.1165,1.0,0.0
0.0,64.8588,134.6605,129.1892,0.0377,-0.3434,-9.1726,-0.2009,0.1024,0.115,1.0,0.0
0.0,64.8633,134.6489,128.9412,0.0422,-0.355,-9.4206,-0.2003,0.1066,0.1148,1.0,0.0
0.0,64.8674,134.6382,128.7259,0.0463,-0.3657,-9.6359,-0.1814,0.1091,0.1179,1.0,0.0
0.0,64.8725,134.6274,128.5108,0.0514,-0.3765,-9.851,-0.1797,0.1087,0.1173,1.0,0.0
0.0,64.8808,134.6115,128.2076,0.0597,-0.3924,-10.1542,-0.1717,0.108,0.1196,1.0,0.0
0.0,64.8959,134.5872,127.7409,0.0748,-0.4167,-10.6209,-0.1694,0.1072,0.1248,1.0,0.0
0.0,64.9189,134.5538,127.1131,0.0978,-0.4501,-11.2487,-0.1677,0.1073,0.1291,1.0,0.0
1.0,103.9992,127.3663,120.8624,0.0,0.0,0.0,-0.4338,0.0392,0.0063,1.0,0.0
1.0,102.3236,128.0786,114.1125,-1.6756,0.7123,-6.7499,-0.4363,0.0428,0.0074,1.0,0.0
1.0,100.7537,128.7681,107.9088,-3.2455,1.4018,-12.9536,-0.4394,0.0458,0.0077,1.0,0.0
1.0,99.2638,129.469,102.1475,-4.7354,2.1027,-18.7149,-0.4418,0.0493,0.0078,1.0,0.0
1.0,97.9615,130.1884,97.2283,-6.0377,2.8221,-23.6341,-0.4441,0.0524,0.0077,1.0,0.0
1.0,96.7703,130.9293,92.7168,-7.2289,3.563,-28.1456,-0.4406,0.0572,0.0121,1.0,0.0
1.0,95.7387,131.5833,88.7836,-8.2605,4.217,-32.0788,-0.4372,0.06,0.0188,1.0,0.0
1.0,94.8341,132.1794,85.3062,-9.1651,4.8131,-35.5562,-0.4348,0.0624,0.0249,1.0,0.0
1.0,94.0799,132.7148,82.3485,-9.9193,5.3485,-38.5139,-0.4405,0.0618,0.0273,1.0,0.0
1.0,93.4758,133.1709,79.9377,-10.5234,5.8046,-40.9247,-0.4447,0.0614,0.0291,1.0,0.0
1.0,93.0633,133.5064,78.1672,-10.9359,6.1401,-42.6952,-0.4434,0.0614,0.036,1.0,0.0
1.0,92.7746,133.7368,76.9345,-11.2246,6.3705,-43.9279,-0.4443,0.061,0.0363,1.0,0.0
1.0,92.5712,133.8996,76.0648,-11.428,6.5333,-44.7976,-0.4442,0.0606,0.0363,1.0,0.0
1.0,92.4249,134.017,75.4391,-11.5743,6.6507,-45.4233,-0.4441,0.0603,0.0362,1.0,0.0
1.0,92.3213,134.1002,74.9956,-11.6779,6.7339,-45.8668,-0.444,0.0601,0.0362,1.0,0.0
1.0,92.2464,134.1605,74.675,-11.7528,6.7942,-46.1874,-0.4439,0.0599,0.0361,1.0,0.0
1.0,92.1952,134.2015,74.4524,-11.804,6.8352,-46.41,-0.4441,0.0592,0.0367,1.0,0.0
1.0,92.1621,134.2277,74.3047,-11.8371,6.8614,-46.5577,-0.4428,0.0584,0.0381,1.0,0.0
1.0,92.1402,134.2445,74.2021,-11.859,6.8782,-46.6603,-0.4368,0.0586,0.0413,1.0,0.0
1.0,92.126,134.2562,74.131,-11.8732,6.8899,-46.7314,-0.4344,0.0587,0.0415,1.0,0.0
1.0,92.1167,134.2641,74.0819,-11.8825,6.8978,-46.7805,-0.4325,0.0588,0.0419,1.0,0.0
1.0,92.1106,134.2697,74.0476,-11.8886,6.9034,-46.8148,-0.4314,0.059,0.0418,1.0,0.0
1.0,92.1063,134.2737,74.0228,-11.8929,6.9074,-46.8396,-0.4306,0.0591,0.0418,1.0,0.0
1.0,92.1033,134.2767,74.0046,-11.8959,6.9104,-46.8578,-0.4299,0.0592,0.0418,1.0,0.0
1.0,92.1011,134.2789,73.9902,-11.8981,6.9126,-46.8722,-0.4266,0.0598,0.0435,1.0,0.0
1.0,92.0995,134.2807,73.9779,-11.8997,6.9144,-46.8845,-0.4233,0.0612,0.0451,1.0,0.0
1.0,92.0979,134.2825,73.9656,-11.9013,6.9162,-46.8968,-0.4217,0.0621,0.0457,1.0,0.0
1.0,92.0966,134.2842,73.9533,-11.9026,6.9179,-46.9091,-0.4191,0.0647,0.0478,1.0,0.0
1.0,92.0956,134.2853,73.9446,-11.9036,6.919,-46.9178,-0.415,0.0729,0.0462,1.0,0.0
1.0,92.095,134.2861,73.9389,-11.9042,6.9198,-46.9235,-0.4117,0.0792,0.0457,1.0,0.0
1.0,92.0946,134.2866,73.9352,-11.9046,6.9203,-46.9272,-0.4095,0.0834,0.0454,1.0,0.0
1.0,92.0944,134.2869,73.9327,-11.9048,6.9206,-46.9297,-0.4107,0.0873,0.0458,1.0,0.0
1.0,92.0942,134.2871,73.9311,-11.905,6.9208,-46.9313,-0.412,0.0905,0.0452,1.0,0.0
1.0,92.0941,134.2872,73.9299,-11.9051,6.9209,-46.9325,-0.4136,0.0928,0.0451,1.0,0.0
1.0,92.094,134.2873,73.929,-11.9052,6.921,-46.9334,-0.4156,0.0955,0.0454,1.0,0.0
1.0,92.094,134.2874,73.928,-11.9052,6.9211,-46.9344,-0.4186,0.0987,0.0462,1.0,0.0
1.0,92.0939,134.2875,73.9268,-11.9053,6.9212,-46.9356,-0.4216,0.1016,0.0464,1.0,0.0
1.0,92.0938,134.2877,73.9254,-11.9054,6.9214,-46.937,-0.4257,0.1069,0.0493,1.0,0.0
1.0,92.0937,134.2878,73.9234,-11.9055,6.9215,-46.939,-0.4281,0.1136,0.0527,1.0,0.0
1.0,92.0936,134.2881,73.9199,-11.9056,6.9218,-46.9425,-0.4292,0.1191,0.0572,1.0,0.0
1.0,92.0935,134.2884,73.914,-11.9057,6.9221,-46.9484,-0.4292,0.1239,0.0612,1.0,0.0
1.0,92.0933,134.2888,73.9049,-11.9059,6.9225,-46.9575,-0.4298,0.1284,0.0649,1.0,0.0
1.0,92.0932,134.2894,73.8918,-11.906,6.9231,-46.9706,-0.4297,0.1327,0.0688,1.0,0.0
1.0,92.0932,134.2901,73.8716,-11.906,6.9238,-46.9908,-0.4203,0.1397,0.0779,1.0,0.0
1.0,92.0934,134.2908,73.8434,-11.9058,6.9245,-47.019,-0.4137,0.145,0.0846,1.0,0.0
1.0,92.094,134.2917,73.8064,-11.9052,6.9254,-47.056,-0.4089,0.1493,0.09,1.0,0.0
1.0,92.0949,134.2925,73.7611,-11.9043,6.9262,-47.1013,-0.4059,0.1528,0.0941,1.0,0.0
1.0,92.0962,134.2935,73.709,-11.903,6.9272,-47.1534,-0.4036,0.1556,0.097,1.0,0.0
1.0,92.0978,134.2943,73.6569,-11.9014,6.928,-47.2055,-0.4034,0.158,0.1003,1.0,0.0
1.0,92.0995,134.2951,73.6063,-11.8997,6.9288,-47.2561,-0.4031,0.1601,0.1032,1.0,0.0
1.0,92.1013,134.2957,73.5593,-11.8979,6.9294,-47.3031,-0.4025,0.162,0.1057,1.0,0.0
1.0,92.1031,134.2962,73.515,-11.8961,6.9299,-47.3474,-0.3996,0.1642,0.1093,1.0,0.0
1.0,92.1048,134.2967,73.4734,-11.8944,6.9304,-47.389,-0.3972,0.166,0.1123,1.0,0.0
1.0,92.1073,134.2968,73.4096,-11.8919,6.9305,-47.4528,-0.3885,0.1702,0.1203,1.0,0.0
1.0,92.1098,134.2969,73.3461,-11.8894,6.9306,-47.5163,-0.383,0.1728,0.1254,1.0,0.0
1.0,92.1114,134.2968,73.3045,-11.8878,6.9305,-47.5579,-0.3801,0.1751,0.1301,1.0,0.0
1.0,92.1123,134.2967,73.2784,-11.8869,6.9304,-47.584,-0.3773,0.1773,0.1356,1.0,0.0
1.0,92.1132,134.2963,73.2511,-11.886,6.93,-47.6113,-0.3712,0.1805,0.1455,1.0,0.0
1.0,92.1139,134.2959,73.2243,-11.8853,6.9296,-47.6381,-0.3675,0.183,0.1517,1.0,0.0
1.0,92.1146,134.2953,73.1931,-11.8846,6.929,-47.6693,-0.3646,0.1851,0.1558,1.0,0.0
2.0,82.6874,124.7234,74.5056,0.0,0.0,0.0,-0.2631,0.3244,0.2916,1.0,0.0
2.0,77.9713,126.5324,66.6305,-4.7161,1.809,-7.8751,-0.2571,0.3186,0.293,1.0,0.0
2.0,73.8373,127.6777,64.3811,-8.8501,2.9543,-10.1245,-0.242,0.3111,0.3024,1.0,0.0
2.0,70.4764,128.453,64.1272,-12.211,3.7296,-10.3784,-0.2255,0.3021,0.3143,1.0,0.0
2.0,67.6858,129.1834,64.0733,-15.0016,4.46,-10.4323,-0.2105,0.2899,0.325,1.0,0.0
2.0,64.2877,129.6699,64.4517,-18.3997,4.9465,-10.0539,-0.2072,0.2818,0.3303,1.0,0.0
2.0,59.9287,129.7737,64.9969,-22.7587,5.0503,-9.5087,-0.2055,0.2828,0.3416,1.0,0.0
2.0,56.1036,130.2157,64.9442,-26.5838,5.4923,-9.5614,-0.2,0.2802,0.3471,1.0,0.0
2.0,52.4008,130.4332,65.2873,-30.2866,5.7098,-9.2183,-0.193,0.2796,0.3557,1.0,0.0
2.0,49.2308,130.8416,64.9589,-33.4566,6.1182,-9.5467,-0.1916,0.274,0.3583,1.0,0.0
2.0,46.398,131.5312,65.1661,-36.2894,6.8078,-9.3395,-0.1797,0.2613,0.3608,1.0,0.0
2.0,43.4069,131.813,65.3874,-39.2805,7.0896,-9.1182,-0.1842,0.2533,0.359,1.0,0.0
2.0,40.1749,132.1985,65.7598,-42.5125,7.4751,-8.7458,-0.194,0.247,0.358,1.0,0.0
2.0,36.6424,132.5534,65.5247,-46.045,7.83,-8.9809,-0.1991,0.2437,0.3564,1.0,0.0
2.0,33.1275,133.2363,64.8149,-49.5599,8.5129,-9.6907,-0.2027,0.2387,0.3506,1.0,0.0
2.0,29.7749,133.3432,64.6588,-52.9125,8.6198,-9.8468,-0.2049,0.2351,0.3515,1.0,0.0
2.0,26.4043,133.3372,64.2853,-56.2831,8.6138,-10.2203,-0.2067,0.2325,0.3564,1.0,0.0
2.0,23.4191,133.6631,64.2656,-59.2683,8.9397,-10.24,-0.2143,0.2276,0.3534,1.0,0.0
2.0,20.3984,133.7113,63.8521,-62.289,8.9879,-10.6535,-0.2234,0.2228,0.352,1.0,0.0
2.0,17.2039,133.537,64.067,-65.4835,8.8136,-10.4386,-0.2212,0.2189,0.3592,1.0,0.0
2.0,14.1351,133.819,64.0041,-68.5523,9.0956,-10.5015,-0.2324,0.2143,0.3511,1.0,0.0
2.0,10.881,133.7297,63.9711,-71.8064,9.0063,-10.5345,-0.231,0.2088,0.3517,1.0,0.0
2.0,8.2017,133.7095,63.7425,-74.4857,8.9861,-10.7631,-0.2223,0.1962,0.3525,1.0,0.0
2.0,5.0894,133.6161,63.5687,-77.598,8.8927,-10.9369,-0.216,0.1877,0.3445,1.0,0.0
2.0,2.3022,133.6083,63.4141,-80.3852,8.8849,-11.0915,-0.211,0.176,0.3389,1.0,0.0
2.0,-0.8399,133.9655,63.5776,-83.5273,9.2421,-10.928,-0.2163,0.1702,0.3314,1.0,0.0
2.0,-4.4512,133.7923,63.4603,-87.1386,9.0689,-11.0453,-0.2317,0.1695,0.3368,1.0,0.0
2.0,-7.5843,133.9005,63.2822,-90.2717,9.1771,-11.2234,-0.2447,0.1645,0.3387,1.0,0.0
2.0,-10.5613,134.1543,63.0968,-93.2487,9.4309,-11.4088,-0.247,0.1586,0.3393,1.0,0.0
2.0,-13.6809,134.2516,63.0879,-96.3683,9.5282,-11.4177,-0.2366,0.1535,0.3466,1.0,0.0
2.0,-16.1544,134.4208,62.896,-98.8418,9.6974,-11.6096,-0.229,0.145,0.351,1.0,0.0
2.0,-19.1154,134.8797,62.551,-101.8028,10.1563,-11.9546,-0.2269,0.1391,0.3541,1.0,0.0
2.0,-22.2682,134.9545,62.37,-104.9556,10.2311,-12.1356,-0.2206,0.1354,0.3601,1.0,0.0
2.0,-24.7774,134.8103,62.5069,-107.4648,10.0869,-11.9987,-0.2247,0.1281,0.363,1.0,0.0
2.0,-27.7053,134.4199,62.7401,-110.3927,9.6965,-11.7655,-0.2341,0.1272,0.3686,1.0,0.0
2.0,-30.3097,134.4469,63.0829,-112.9971,9.7235,-11.4227,-0.2445,0.1235,0.3621,1.0,0.0
2.0,-32.8736,134.5047,62.8725,-115.561,9.7813,-11.6331,-0.2422,0.1155,0.3648,1.0,0.0
2.0,-35.7695,134.5995,62.8215,-118.4569,9.8761,-11.6841,-0.2406,0.1115,0.3705,1.0,0.0
2.0,-38.5169,135.1063,62.4188,-121.2043,10.3829,-12.0868,-0.2391,0.1048,0.373,1.0,0.0
2.0,-40.5129,135.2058,62.5958,-123.2003,10.4824,-11.9098,-0.2419,0.0965,0.3701,1.0,0.0
2.0,-43.2075,135.0372,62.1984,-125.8949,10.3138,-12.3072,-0.2465,0.0918,0.3816,1.0,0.0
2.0,-45.8975,135.1014,62.7181,-128.5849,10.378,-11.7875,-0.2533,0.0912,0.3821,1.0,0.0
2.0,-48.9843,135.4328,62.4104,-131.6717,10.7094,-12.0952,-0.2491,0.0904,0.3886,1.0,0.0
2.0,-50.462,135.5977,62.4689,-133.1494,10.8743,-12.0367,-0.2531,0.0797,0.3843,1.0,0.0
2.0,-51.9467,135.4562,62.6003,-134.6341,10.7328,-11.9053,-0.2514,0.0708,0.3825,1.0,0.0
2.0,-54.3763,135.2796,62.204,-137.0637,10.5562,-12.3016,-0.2471,0.0627,0.3909,1.0,0.0
2.0,-57.0981,134.9919,61.9025,-139.7855,10.2685,-12.6031,-0.2463,0.0593,0.3998,1.0,0.0
2.0,-58.7975,135.0125,61.3695,-141.4849,10.2891,-13.1361,-0.2434,0.0465,0.4077,1.0,0.0
2.0,-61.0529,134.8493,61.0258,-143.7403,10.1259,-13.4798,-0.2466,0.0404,0.4167,1.0,0.0
2.0,-62.8028,135.0414,61.0019,-145.4902,10.318,-13.5037,-0.2506,0.0284,0.417,1.0,0.0
2.0,-65.6572,135.1522,60.9223,-148.3446,10.4288,-13.5833,-0.25,0.0298,0.4206,1.0,0.0
2.0,-67.3271,135.1711,61.1088,-150.0145,10.4477,-13.3968,-0.2525,0.0229,0.4215,1.0,0.0
2.0,-69.0959,134.9598,61.356,-151.7833,10.2364,-13.1496,-0.2648,0.0198,0.4259,1.0,0.0
2.0,-70.8091,134.8198,61.2471,-153.4965,10.0964,-13.2585,-0.2697,0.0132,0.4299,1.0,0.0
2.0,-72.2886,134.5246,61.3523,-154.976,9.8012,-13.1533,-0.2709,0.0055,0.4333,1.0,0.0
2.0,-75.0615,133.825,61.4729,-157.7489,9.1016,-13.0327,-0.2622,0.0026,0.4494,1.0,0.0
2.0,-77.1822,133.4893,62.3679,-159.8696,8.7659,-12.1377,-0.2643,-0.0003,0.4532,1.0,0.0
2.0,-79.1242,133.6391,62.9253,-161.8116,8.9157,-11.5803,-0.2714,-0.0077,0.4556,1.0,0.0
2.0,-80.8305,133.1643,64.0434,-163.5179,8.4409,-10.4622,-0.2691,-0.0197,0.4687,1.0,0.0
2.0,-81.7588,133.2557,65.0781,-164.4462,8.5323,-9.4275,-0.2759,-0.0362,0.4644,1.0,0.0
3.0,104.1806,122.4284,51.5278,0.0,0.0,0.0,0.0664,0.0781,0.5609,0.0,1.0
3.0,104.4704,122.638,51.2021,0.2898,0.2096,-0.3257,0.0657,0.077,0.5638,0.0,1.0
3.0,104.7414,122.8108,50.9271,0.5608,0.3824,-0.6007,0.0651,0.0762,0.5662,0.0,1.0
3.0,104.9889,122.9515,50.697,0.8083,0.5231,-0.8308,0.0652,0.0757,0.5683,0.0,1.0
3.0,105.2189,123.0581,50.5048,1.0383,0.6297,-1.023,0.0614,0.0768,0.5695,0.0,1.0
3.0,105.4542,123.1595,50.3589,1.2736,0.7311,-1.1689,0.0643,0.0765,0.5724,0.0,1.0
3.0,105.6565,123.224,50.2497,1.4759,0.7956,-1.2781,0.06,0.0794,0.5731,0.0,1.0
3.0,105.8318,123.2621,50.168,1.6512,0.8337,-1.3598,0.0565,0.0818,0.5737,0.0,1.0
3.0,105.9908,123.2583,50.1068,1.8102,0.8299,-1.421,0.0472,0.0875,0.5734,0.0,1.0
3.0,106.1404,123.2017,50.0813,1.9598,0.7733,-1.4465,0.0591,0.091,0.5853,0.0,1.0
3.0,106.2693,123.1298,50.1423,2.0887,0.7014,-1.3855,0.0567,0.0966,0.5863,0.0,1.0
3.0,106.3762,123.061,50.2292,2.1956,0.6326,-1.2986,0.0549,0.1003,0.5872,0.0,1.0
3.0,106.4744,122.9964,50.3145,2.2938,0.568,-1.2133,0.0532,0.1024,0.5886,0.0,1.0
3.0,106.5876,122.9444,50.3993,2.407,0.516,-1.1285,0.0539,0.1008,0.5899,0.0,1.0
3.0,106.7063,122.8968,50.4799,2.5257,0.4684,-1.0479,0.0548,0.097,0.5887,0.0,1.0
3.0,106.856,122.8736,50.5635,2.6754,0.4452,-0.9643,0.0689,0.0945,0.5933,0.0,1.0
3.0,107.0281,122.8599,50.647,2.8475,0.4315,-0.8808,0.0756,0.0947,0.5963,0.0,1.0
3.0,107.208,122.8443,50.7311,3.0274,0.4159,-0.7967,0.0766,0.0965,0.5973,0.0,1.0
3.0,107.397,122.8253,50.8132,3.2164,0.3969,-0.7146,0.0734,0.0978,0.5955,0.0,1.0
3.0,107.5882,122.807,50.8917,3.4076,0.3786,-0.6361,0.0717,0.0986,0.5944,0.0,1.0
3.0,107.8026,122.7843,50.9754,3.622,0.3559,-0.5524,0.0687,0.101,0.593,0.0,1.0
3.0,108.0182,122.7594,51.0597,3.8376,0.331,-0.4681,0.0678,0.103,0.5927,0.0,1.0
3.0,108.2206,122.7345,51.1392,4.04,0.3061,-0.3886,0.067,0.1046,0.5924,0.0,1.0
3.0,108.4072,122.7101,51.2126,4.2266,0.2817,-0.3152,0.0664,0.106,0.5922,0.0,1.0
3.0,108.567,122.6876,51.2791,4.3864,0.2592,-0.2487,0.0665,0.1079,0.592,0.0,1.0
3.0,108.688,122.6702,51.3338,4.5074,0.2418,-0.194,0.0683,0.1102,0.5926,0.0,1.0
3.0,108.783,122.6564,51.3796,4.6024,0.228,-0.1482,0.0684,0.1121,0.5926,0.0,1.0
3.0,108.8533,122.6471,51.4165,4.6727,0.2187,-0.1113,0.069,0.1144,0.5926,0.0,1.0
3.0,108.9018,122.6411,51.444,4.7212,0.2127,-0.0838,0.0701,0.1166,0.593,0.0,1.0
3.0,108.9352,122.6378,51.4649,4.7546,0.2094,-0.0629,0.0717,0.1195,0.5937,0.0,1.0
3.0,108.9572,122.6382,51.482,4.7766,0.2098,-0.0458,0.0808,0.1204,0.5942,0.0,1.0
3.0,108.9742,122.6399,51.4967,4.7936,0.2115,-0.0311,0.0881,0.1206,0.5947,0.0,1.0
3.0,108.9874,122.6421,51.509,4.8068,0.2137,-0.0188,0.0914,0.1216,0.5946,0.0,1.0
3.0,108.9984,122.6447,51.5205,4.8178,0.2163,-0.0073,0.0961,0.1225,0.5936,0.0,1.0
3.0,109.0088,122.6481,51.5323,4.8282,0.2197,0.0045,0.0993,0.1233,0.5924,0.0,1.0
3.0,109.0179,122.6518,51.5451,4.8373,0.2234,0.0173,0.1062,0.1263,0.5956,0.0,1.0
3.0,109.0279,122.6587,51.5621,4.8473,0.2303,0.0343,0.1134,0.1269,0.5961,0.0,1.0
3.0,109.0385,122.6669,51.5822,4.8579,0.2385,0.0544,0.1101,0.1294,0.5963,0.0,1.0
3.0,109.0489,122.6767,51.6063,4.8683,0.2483,0.0785,0.1084,0.1316,0.5974,0.0,1.0
3.0,109.0573,122.6889,51.6356,4.8767,0.2605,0.1078,0.1063,0.1345,0.5978,0.0,1.0
3.0,109.0612,122.7048,51.6718,4.8806,0.2764,0.144,0.1023,0.1373,0.5971,0.0,1.0
3.0,109.054,122.7256,51.7164,4.8734,0.2972,0.1886,0.1032,0.1407,0.5984,0.0,1.0
3.0,109.0287,122.7533,51.7678,4.8481,0.3249,0.24,0.1055,0.1414,0.5998,0.0,1.0
3.0,108.9727,122.7895,51.8282,4.7921,0.3611,0.3004,0.1068,0.1434,0.6014,0.0,1.0
3.0,108.8724,122.8409,51.8982,4.6918,0.4125,0.3704,0.1086,0.143,0.6018,0.0,1.0
3.0,108.7014,122.9181,51.9811,4.5208,0.4897,0.4533,0.1147,0.1401,0.6029,0.0,1.0
3.0,108.3741,123.0377,52.0928,4.1935,0.6093,0.565,0.119,0.1412,0.6025,0.0,1.0
3.0,107.9633,123.1712,52.2095,3.7827,0.7428,0.6817,0.1294,0.1385,0.6038,0.0,1.0
3.0,107.3485,123.331,52.3772,3.1679,0.9026,0.8494,0.1394,0.1375,0.6095,0.0,1.0
3.0,106.5816,123.5212,52.58,2.401,1.0928,1.0522,0.1527,0.132,0.6149,0.0,1.0
3.0,105.6378,123.7443,52.793,1.4572,1.3159,1.2652,0.1568,0.1265,0.6132,0.0,1.0
3.0,104.4231,123.9772,53.074,0.2425,1.5488,1.5462,0.1638,0.1268,0.6192,0.0,1.0
3.0,102.8374,124.1962,53.431,-1.3432,1.7678,1.9032,0.1685,0.1295,0.6256,0.0,1.0
3.0,101.0052,124.4187,53.844,-3.1754,1.9903,2.3162,0.1716,0.125,0.6294,0.0,1.0
3.0,98.9325,124.6489,54.283,-5.2481,2.2205,2.7552,0.175,0.1217,0.6333,0.0,1.0
