30.4256,135.755,-31.4743,-727.967,113.342,62.8883,71.1894,136.916,-92.4034,-836.069,57.6966,-55.7048,83.14,118.03,-104.46,-762.657,96.398,-48.3532,90.6241,98.2442,-97.8599,-609.841,184.012,-24.4344,98.8479,81.0009,-77.8095,-522.225,266.113,5.82124
23.0912,135.128,-30.4678,-795.438,-29.7689,96.5693,62.9083,137.428,-92.0728,-897.143,36.0992,27.0086,75.8275,119.024,-103.959,-817.981,93.5633,34.2988,84.5847,99.8413,-97.1085,-711.839,168.748,50.1554,94.207,83.471,-76.8631,-623.527,244.544,77.8877
15.259,135.503,-29.8746,-932.63,192.369,67.5811,54.1107,138.698,-92.4018,-909.652,220.868,-34.147,67.7625,120.731,-104.35,-836.37,262.16,-56.6651,77.4358,102.004,-97.4671,-780.363,207.651,-59.4464,88.354,86.2514,-77.2302,-777.836,206.589,-60.2115
7.61787,134.699,-30.81,-824.843,130.871,-44.1851,46.986,139.065,-93.4426,-777.218,19.4862,-122.877,61.8517,121.8,-105.21,-767.836,56.3232,-109.531,72.715,103.581,-98.1507,-689.691,65.8592,-76.2563,84.2018,88.4115,-77.7703,-687.726,146.204,-62.7964
0.0782497,133.463,-32.4805,-819.458,65.5082,-96.0314,39.7276,137.535,-95.655,-832.522,-222.235,-259.637,55.6127,120.698,-107.098,-896.918,-244.096,-224.67,67.4462,102.971,-99.6643,-783.435,-209.078,-155.953,79.286,88.6255,-79.0037,-755.315,-89.2274,-119.069
-7.14105,134.16,-33.763,-876.831,167.569,-44.0362,31.8443,136.372,-98.2164,-879.098,-146.761,-290.717,47.6368,119.308,-109.64,-1044.97,-205.336,-278.273,59.7361,101.867,-102.115,-895.168,-121.68,-265.49,72.0035,87.9323,-81.4182,-866.305,-77.6976,-251.312
-13.4837,137.297,-34.5714,-727.772,413.523,5.73693,25.2908,139.251,-99.8833,-763.722,341.755,-183.906,40.4176,121.931,-111.837,-967.849,254.585,-239.309,52.3835,104.161,-104.832,-885.951,249.781,-305.875,64.5305,89.4911,-84.5714,-799.122,129.783,-342.914
-20.391,139.41,-34.4522,-744.894,271.8,84.7675,17.1609,140.591,-100.976,-874.069,173.154,-120.136,31.5771,123.006,-113.379,-1040.99,122.788,-157.586,43.5002,104.999,-106.765,-971.305,145.847,-216.733,55.8635,89.7859,-86.8568,-809.556,100.286,-259.838
-27.6079,140.978,-33.5132,-790.246,203.546,185.704,8.37512,141.303,-101.597,-943.546,157.485,-66.8218,22.1691,123.526,-114.38,-1090.91,87.0428,-93.6446,34.4166,105.512,-108.087,-960.297,135.758,-157.664,47.499,90.1129,-88.508,-746.641,109.138,-205.6
-35.4521,142.877,-31.5589,-900.9,246.077,329.205,-0.782283,141.414,-101.782,-996.709,89.0564,-21.7368,12.2349,123.399,-114.872,-984.269,149.436,-73.7659,25.4115,105.58,-108.985,-805.282,244.202,-155.707,39.4359,89.8727,-89.7796,-623.478,198.106,-208.344
-41.1445,147.153,-29.1544,-692.925,442.454,338.185,-7.85091,144.493,-101.367,-792.983,494.417,61.8396,3.9316,126.059,-115.003,-801.189,483.201,-31.0801,17.363,107.834,-109.751,-772.243,365.399,-110.788,31.7688,91.2612,-91.1073,-691.117,181.661,-171.996
-47.8968,149.954,-26.6592,-852.69,246.387,331.379,-15.6241,144.35,-101.225,-875.843,167.308,25.7456,-4.74932,125.309,-114.947,-782.042,119.138,-30.2784,9.0872,106.633,-109.873,-774.501,-20.538,-54.0236,23.5482,89.4637,-91.2686,-786.267,-209.355,-41.4407
-56.0426,154.634,-22.5141,-949.928,594.643,556.401,-23.0913,144.487,-100.141,-861.162,172.739,125.636,-12.5427,124.86,-113.618,-731.187,124.27,113.597,1.75795,105.78,-108.339,-699.089,20.518,135.786,16.09,88.1093,-89.3318,-710.714,-137.664,200.878
-63.2442,157.662,-19.8997,-792.104,403.008,345.456,-29.5539,144.311,-99.426,-815.225,56.9403,86.868,-18.8525,124.322,-112.636,-645.385,45.7996,87.3826,-4.18529,105.068,-107.066,-620.911,6.00391,122.283,10.1673,87.2261,-87.6348,-590.981,-74.0387,183.086
-70.2503,158.387,-19.0443,-760.973,104.582,131.172,-36.064,143.81,-99.6931,-812.089,-15.5947,-21.0277,-24.8221,123.918,-112.845,-623.476,37.259,-38.1915,-9.46563,104.808,-107.2,-564.764,67.1548,-26.3413,5.04737,86.6737,-87.5051,-525.034,19.5508,6.10024
-79.3358,158.344,-16.1038,-969.047,28.822,383.802,-44.781,144.238,-99.2951,-1048.01,112.141,68.6251,-32.5233,124.878,-112.888,-848.048,194.645,-8.4721,-16.0063,106.156,-107.64,-713.318,235.149,-57.5986,-0.707776,87.821,-88.1312,-601.074,187.46,-83.1075
-87.8777,159.233,-11.2074,-913.252,123.14,594.453,-54.0006,144.724,-96.8831,-1120.37,124.817,302.587,-40.9516,125.2,-110.867,-985.007,122.608,223.943,-23.7077,106.468,-105.865,-850.226,82.6497,175.773,-7.2395,88.2356,-86.519,-704.681,-31.8083,175.089
-95.0736,161.042,-8.07516,-782.77,216.22,365.175,-61.9995,145.635,-94.8987,-976.097,156.341,255.758,-48.2775,125.505,-109.055,-893.611,99.3956,210.964,-30.7683,106.306,-103.957,-837.296,27.0051,199.283,-13.8598,88.1505,-84.4546,-749.831,-75.5066,231.439
-102.351,163.145,-5.62963,-836.642,170.978,293.676,-70.4225,147.486,-93.7155,-974.04,237.867,158.062,-56.4863,126.959,-108.198,-987.94,169.95,113.767,-38.6893,107.62,-103.332,-974.782,139.503,74.6639,-21.3065,89.3073,-83.9807,-882.657,72.163,56.7686
-109.279,164.185,-4.66765,-761.264,120.505,118.257,-77.9882,148.704,-93.3954,-904.986,132.059,67.6489,-63.7207,127.924,-108.143,-876.657,116.724,30.3011,-45.6461,108.445,-103.427,-855.295,112.119,5.70066,-28.2171,89.8512,-84.0839,-761.615,56.1379,-9.32691
-115.604,165.034,-2.52517,-670.828,5.13873,144.298,-85.5782,150.209,-91.9919,-891.037,147.975,193.164,-71.3116,129.359,-107.221,-904.04,164.634,131.523,-53.0499,109.716,-102.946,-926.981,158.683,82.4523,-35.3818,90.3796,-83.8954,-841.62,129.809,10.5004
-122.318,166.425,2.0499,-653.2,-164.421,165.228,-92.7581,151.067,-88.9039,-806.317,39.1281,347.786,-78.7594,130.285,-104.43,-885.141,71.696,332.532,-60.4456,110.527,-100.512,-929.477,78.1704,299.507,-42.6601,90.4688,-81.6948,-876.135,50.1299,241.081
-128.82,166.312,4.11962,-611.523,-485.268,-216.632,-99.155,150.043,-87.2279,-784.736,-231.688,195.099,-85.1401,128.807,-102.734,-813.883,-234.011,211,-66.8615,108.556,-98.697,-805.259,-294.684,218.028,-49.0371,88.1266,-79.6551,-761.002,-344.989,249.819
-136.564,166.83,7.77373,-749.903,-307.017,91.1816,-108.783,154.239,-83.6625,-1168.21,241.47,441.364,-94.5396,133.337,-100.138,-1203.41,369.717,357.016,-75.8058,112.747,-96.9891,-1168.08,375.337,243.646,-57.208,91.3775,-78.6759,-1083.2,371.819,117.99
-145.938,165.504,11.6078,-878.75,-344.504,206.323,-120.569,155.511,-79.7381,-1317.91,60.3411,440.989,-106.327,135.299,-96.6992,-1402.99,126.206,405.054,-86.8038,115.284,-94.2706,-1375.2,217.931,331.977,-66.6627,93.9725,-76.6454,-1203.37,364.925,211.817
-155.286,164.436,15.1753,-923.197,-234.228,243.03,-132.354,156.323,-75.5662,-1193.02,4.52392,397.004,-117.941,136.39,-92.8669,-1345,25.031,440.313,-97.8619,117.046,-90.8874,-1365.18,103.243,417.866,-76.3071,96.0215,-73.7719,-1222.97,296.068,324.06
-165.173,163.151,17.4438,-938.512,-148.503,139.327,-143.943,155.358,-72.303,-1126.94,-134.863,265.868,-128.862,135.239,-89.5208,-1227.07,-173.182,357.108,-108.221,116.807,-87.4305,-1236.6,-83.0324,404.028,-85.422,96.7927,-70.2834,-1110.27,150.869,388.916
-173.952,161.928,20.7125,-803.694,-119.756,251.391,-154.41,155.52,-67.7325,-1020.45,-21.6244,422.255,-139.003,135.598,-84.9266,-1127.73,-99.7076,505.355,-117.86,117.819,-82.909,-1136.7,-25.9902,536.319,-93.9241,98.4985,-65.9256,-1026.83,174.867,498.66
-181.94,161.531,25.5782,-758.331,-23.3591,426.321,-166.044,157.846,-61.7019,-1153.84,213.739,596.814,-150.853,138.178,-79.4802,-1260.8,210.367,587.757,-129.304,120.732,-78.2465,-1265.2,249.138,528.795,-104.369,101.702,-62.1715,-1178.47,338.52,413.213
-190.424,163.766,31.9468,-871.163,344.327,601.497,-178.272,163.035,-54.3475,-1289.44,571.868,784.361,-163.604,143.708,-72.9786,-1388.78,594.33,721.924,-141.978,126.385,-72.7892,-1365.16,572.967,601.908,-116.266,107.189,-57.986,-1285.27,553.232,456.552
-199.217,167.047,39.6488,-969.308,497.073,770.75,-191.668,169.112,-46.0716,-1506.38,707.582,949.415,-177.996,150.193,-65.8245,-1576.26,748.073,811.895,-156.466,132.855,-67.0927,-1485.43,695.102,590.966,-129.831,113.195,-54.1271,-1394.45,589.651,397.17
-208.337,170.724,47.4222,-1070.01,572.599,867.93,-204.848,175.096,-37.5889,-1585.43,687.794,1060.6,-192.018,156.238,-58.3375,-1563.16,722.553,871.103,-170.527,138.75,-60.9113,-1428.19,626.406,628.861,-142.99,118.522,-49.6073,-1343.72,448.272,476.733
-217.744,173.485,54.7971,-1115.27,407.624,864.965,-218.156,179.685,-29.2538,-1612.79,521.017,1087.14,-205.829,160.77,-51.0042,-1596.46,499.721,903.404,-184.018,143.1,-54.8535,-1380.54,432.785,618.293,-155.418,122.418,-45.0128,-1268.93,283.844,494.016
-225.148,177.196,61.3956,-1012.23,463.156,1004.99,-229.206,184.389,-21.2027,-1263.35,542.538,1006.11,-217.729,165.016,-43.8237,-1281.4,519.546,831.207,-196.095,146.876,-48.7581,-1201.08,410.836,609.713,-166.999,125.223,-40.1605,-1167.05,246.999,499.855
-231.233,180.567,70.0647,-842.784,452.941,1290.42,-239.807,189.125,-11.2011,-1142.64,578.19,1186.26,-229.904,169.726,-34.7529,-1245.98,596.672,1006.49,-208.575,150.893,-41.3316,-1278.69,450.912,773.322,-179.027,128.134,-34.641,-1236.7,318.347,553.102
-236.741,182.761,74.6158,-690.516,413.712,835.271,-248.519,190.532,-6.0651,-921.241,217.702,604.815,-239.973,170.572,-29.8977,-1042.87,145.877,531.477,-219.091,150.954,-37.3381,-1100.24,-18.5043,408.49,-189.351,127.273,-31.7097,-1085.58,-131.726,292.385
-242.353,184.828,76.758,-621.43,388.918,417.09,-255.035,189.738,-4.20946,-704.521,-74.0779,206.097,-247.15,168.793,-27.5227,-764.824,-198.895,245.501,-226.643,148.516,-34.6385,-829.403,-320.434,303.971,-197.076,124.369,-28.6654,-829.984,-335.939,328.839
-248.345,184.6,76.69,-682.831,-6.9349,23.846,-261.058,187.217,-4.30154,-665.253,-332.453,-37.2686,-253.246,165.615,-27.0265,-696.365,-415.852,60.2971,-232.616,144.858,-33.7145,-740.991,-430.871,160.899,-202.97,120.655,-27.0722,-740.387,-351.711,205.7
-253.774,183.823,77.9497,-626.438,-100.996,168.028,-267.318,184.226,-2.90322,-645.372,-306.374,100.988,-259.727,162.096,-25.1219,-655.484,-369.648,136.852,-238.995,140.946,-31.5864,-712.516,-366.817,226.712,-209.009,116.802,-24.6726,-712.268,-314.813,255.816
-260.762,184.201,78.7882,-804.748,17.7852,135.376,-274.687,182.632,-1.99872,-799.747,-139.372,86.5882,-267.206,159.955,-23.7519,-816.522,-204.552,135.048,-246.421,138.531,-29.8822,-850.108,-218.651,202.14,-216.284,114.448,-22.5706,-834.864,-198.501,229.818
-269.055,184.558,79.2034,-933.884,-14.6997,33.5681,-282.52,181.322,-1.49178,-814.513,-104.267,-26.1156,-274.639,158.228,-22.8216,-781.061,-155.24,39.3251,-253.466,136.653,-28.4862,-780.898,-143.943,139.848,-222.993,112.945,-20.5179,-768.715,-93.1403,224.625
-278.631,183.929,77.6181,-1102.48,-403.839,-265.71,-289.126,178.185,-3.49263,-753.25,-274.148,-283.348,-280.095,154.349,-23.8242,-628.01,-383.064,-130.471,-258.218,132.813,-28.1465,-523.297,-356.961,19.4877,-227.483,109.88,-18.3779,-542.355,-269.84,258.123
-287.6,181.177,76.9603,-984.91,-570.512,-165.983,-294.443,174.485,-4.45525,-641.051,-391.867,-118.562,-283.972,150.581,-23.9407,-500.545,-431.023,9.73809,-261.199,129.467,-27.0769,-430.392,-407.296,202.511,-229.995,107.528,-15.7546,-487.002,-245.415,411.611
-295.94,176.525,78.1711,-874.199,-633.24,20.9837,-299.828,170.982,-3.39761,-618.119,-388.068,94.5943,-287.608,147.794,-22.7518,-459.894,-356.636,148.625,-263.74,127.867,-25.3539,-425.716,-250.982,303.379,-231.778,107.241,-13.2821,-454.904,-52.8075,412.701
-302.456,175.876,80.8774,-725.136,-191.51,301.029,-305.951,171.4,0.0275137,-778.41,-288.889,470.91,-292.797,147.896,-19.6716,-639.193,-110.664,386.021,-268.531,127.888,-22.0391,-598.016,-68.3161,415.57,-236.508,107.577,-9.5353,-645.385,7.62511,481.844
-308.113,174.444,85.7443,-614.892,-260.734,533.607,-312.479,171.64,5.39082,-738.144,-176.213,645.397,-298.985,148.661,-14.8912,-749.485,-30.5191,601.746,-274.238,128.753,-17.7658,-708.458,21.5815,539.537,-241.846,108.82,-5.71082,-714.153,127.59,482.928
-312.856,172.685,90.1465,-510.781,-283.638,505.45,-317.398,170.958,10.3163,-559.995,-258.687,589.761,-303.448,148.661,-10.1599,-564.881,-158.793,612.664,-277.953,128.973,-13.3292,-484.946,-70.8477,566.399,-245.146,109.752,-1.3766,-461.824,68.7772,540.067
-317.119,171.677,94.5969,-456.796,-229.07,518.607,-322.214,171.479,14.9538,-557.852,16.8283,540.375,-308.651,149.448,-5.34716,-608.765,-60.4904,618.747,-283.009,129.4,-8.70911,-613.82,-141.933,626.717,-249.672,110.761,2.57503,-537.252,30.4911,493.284
-320.768,170.401,101.13,-358.628,-229.759,630.653,-328.224,174.353,21.9159,-651.618,307.646,722.838,-316.602,152.625,2.17924,-918.046,88.7206,1018.22,-290.346,131.98,-3.2644,-831.264,32.8856,723.722,-255.858,114.382,5.34089,-606.746,314.642,272.934
-324.184,170.734,110.564,-321.533,2.24301,915.618,-338.647,169.213,42.7393,-897.968,-1320.85,2692.59,-326.759,157.665,11.8574,-1057.48,411.95,1105.24,-300.776,136.851,3.75545,-1043.64,425.592,735.853,-265.654,119.233,9.1793,-778.255,654.056,250.334
-237.108,112.318,34.8907,10063.6,-4333.8,-8566.81,-292.972,155.157,7.9346,5380.02,460.973,-4549.43,-310.633,173.521,5.81489,2834.24,3008.79,-1326.41,-297.616,181.535,11.7969,1725.33,5052.02,-60.8062,-302.255,214.226,46.1266,-3407.89,10343.1,3594.37
-241.734,121.281,37.6054,-892.177,325.165,584.781,-295.836,164.096,14.2793,-26.593,-170.022,287.379,-311.971,181.427,13.2837,-28.4853,-105.963,418.121,-303.909,188.117,21.6178,-1755.39,1001.2,1460.31,-307.15,219.038,58.6549,-437.017,699.594,1300.44
-250.73,127.512,39.7322,-1048.83,261.489,357.771,-301.988,171.456,18.5535,-791.27,269.841,225.126,-317.16,190.506,20.067,-711.158,606.768,602.682,-310.998,201.618,31.5253,-950.956,2280.22,1448.47,-309.844,226.458,68.2298,-502.892,658.841,1008.9
-258.225,132.536,43.511,-872.083,422.566,449.165,-307.537,177.218,23.6838,-594.212,452.054,456.603,-321.373,197.065,26.4692,-388.137,584.49,632.222,-316.004,210.158,40.1414,-424.474,1072.41,1062.48,-311.971,232.051,76.0586,-149.283,579.062,800.157
-267.179,136.103,49.4568,-1066.78,214.018,670.394,-314.418,182.332,30.0601,-811.636,461.401,658.961,-327.335,203.398,33.7944,-687.132,642.902,771.172,-321.414,216.959,47.97,-501.538,770.721,859.756,-315.003,237.734,82.9986,-387.602,515.743,716.797
-277.403,139.55,57.0704,-1144.97,235.02,818.015,-322.857,186.851,38.1971,-846.557,492.464,877.572,-334.659,208.733,42.4942,-800.735,544.554,907.643,-328.144,223.562,57.3861,-595.101,604.448,902.52,-318.903,242.83,90.607,-408.901,470.012,784.216
-285.145,143.368,65.1283,-888.792,369.167,922.776,-327.817,189.974,44.2096,-294.301,439.136,739.255,-339.953,213.16,49.0704,-502.237,504.605,733.167,-333.839,228.883,64.6157,-618.586,597.959,791.124,-323.796,247.946,97.1314,-668.076,516.842,754.447
-292.752,145.75,74.8376,-855.591,707.664,1076.97,-332.887,192.071,51.8724,-447.914,261.034,887.254,-345.263,216.417,56.7464,-584.302,378.604,864.264,-338.761,233.04,72.1134,-668.939,431.222,819.724,-327.879,251.989,103.408,-614.801,409.266,759.981
-301.104,149.921,85.0843,-737.591,1197.08,1129.18,-338.751,192.101,60.0742,-587.157,227.202,1001.08,-351.221,217.587,64.786,-806.67,170.994,954.806,-343.927,236.041,79.9058,-796.32,359.298,977.72,-331.078,253.854,108.53,-664.32,147.284,701.303
-349.393,220.25,199.753,-4850.13,8091.52,12187.2,-390.487,247.398,150.747,-6240.92,7425.59,9968.9,-397.408,244.505,128.949,-5409.41,4344.05,7292.99,-382.624,236.977,107.468,-3780.75,518.346,2209.39,-359.211,218.596,95.5487,-2758.88,-2410.21,-938.517
-364.059,182.518,216.373,-2205.43,-5862.76,2771.79,-404.618,234.608,164.72,-2059.41,-1814.75,2421.48,-406.796,239.668,138.884,-999.725,-428.435,1036.24,-390.014,239.778,120.581,-955.522,438.142,1835.56,-358.518,229.508,97.1759,11.8338,279.181,-551.644
-369.961,183.496,222.78,-588.817,21.234,895.662,-410.406,239.137,172.245,-719.199,-100.644,1069.58,-410.182,249.378,144.976,-497.438,1042.85,1386.01,-393.592,247.031,124.762,-556.401,180.229,329.154,-361.757,235.193,101.126,-232.79,612.354,368.885
-377.682,185.119,220.161,-963.357,1064.41,-1589.37,-417.423,240.72,178.618,-562.441,434.899,416.22,-416.59,253.151,151.757,-668.279,482.756,910.166,-399.634,251.215,130.299,-577.006,591.23,543.677,-367.189,239.904,106.692,-813.844,596.085,939.236
-382.659,192.554,228.818,-385.628,1220.71,1836.95,-423.002,246.576,186.779,-484.27,963.205,738.304,-422.67,258.541,159.899,-614.092,608.881,847.107,-406.165,256.381,137.798,-752.035,497.745,815.375,-373.868,245.539,113.175,-795.857,910.856,984.66
-389.536,198.995,234.899,-599.558,846.264,896.711,-428.699,254.385,193.626,-780.641,713.379,959.489,-427.348,267.917,167.327,-718.264,500.466,713.444,-410.449,265.826,144.265,-561.825,748.947,732.879,-377.843,255.016,119.852,-445.21,784.855,658.825
-394.743,203.418,241.999,-601.075,428.825,847.822,-434.522,259.604,201.897,-588.669,644.354,709.734,-433.363,273.378,175.844,-721.459,420.82,840.462,-416.591,271.65,152.464,-672.279,645.61,891.678,-384.058,261.357,127.511,-791.404,624.175,973.827
-399.885,206.17,249.146,-512.25,298.554,1046.16,-440.632,262.59,209.263,-660.941,408.97,837.739,-439.344,277.521,183.916,-685.501,361.992,789.432,-422.101,277.359,160.398,-589.094,591.541,822.411,-389.134,268.746,135.702,-553.372,786.554,900.913
-405.416,208.394,255.021,-632.025,306.646,673.103,-446.388,265.931,216.325,-613.892,394.54,676.636,-444.893,281.754,191.576,-594.389,466.257,696.418,-427.222,282.867,168.29,-557.499,578.753,851.414,-393.809,275.701,143.887,-539.62,847.39,976.398
-412.308,211.097,259.875,-847.586,160.787,487.525,-452.758,269.408,221.344,-727.787,341.156,494.504,-450.675,285.863,197.042,-679.618,351.271,533.664,-432.153,287.914,173.974,-644.078,345.999,703.381,-397.984,281.99,151.026,-525.011,716.939,865.156
-419.459,215.453,265.433,-871.274,342.197,456.94,-458.753,273.776,225.428,-711.881,-38.2126,344.471,-455.948,290.25,201.466,-667.307,192.187,488.762,-436.453,292.956,179.015,-544.415,378.77,615.324,-401.785,287.188,157.467,-531.595,360.704,727.501
-427.379,221.807,272.563,-962.467,390.355,545.263,-465.361,277.35,228.48,-773.776,-32.7355,343.996,-461.801,293.961,204.279,-715.195,201.066,341.863,-441.399,296.564,182.41,-584.329,313.204,416.162,-406.216,290.023,162.162,-478.046,308.979,480.124
-439.009,224.408,272.164,-1295.83,172.846,18.1813,-473.847,280.292,226.815,-847.063,166.564,-118.082,-468.773,297.939,203.718,-783.635,252.28,-26.265,-446.281,302.625,183.903,-619.28,520.127,232.605,-409.628,297.056,166.877,-483.459,494.149,493.819
-450.612,221.594,268.773,-1343.2,-374.052,6.79204,-482.321,278.048,220.398,-1092.95,519.997,-81.7004,-474.902,295.647,196.203,-753.786,278.763,-393.96,-448.818,303.015,179.155,-311.988,-7.96693,-436.511,-409.744,300.664,168.544,-86.0104,340.788,228.809
-459.607,224.954,268.073,-1070.26,565.78,-28.341,-484.922,273.814,210,48.117,-1190.56,-2228.46,-475.162,287.33,187.225,435.369,-1687.55,-1752.24,-447.607,297.757,173.377,544.737,-1078.43,-1020.31,-407.351,302.243,169.206,998.796,116.654,-292.935
-467.708,225.569,272.651,-943.381,225.833,791.197,-484.1,265.61,200.999,466.01,-1108.88,-893.47,-473.27,278.39,179.832,404.58,-1179.76,-648.283,-443.428,285.769,168.657,627.702,-1599.73,-214.441,-405.202,300.488,170.725,485.297,-117.766,292.419
-472.994,227.729,277.54,-705.366,711.692,536.285,-480.575,259.462,195.441,22.0797,-397.582,-136.967,-468.505,273.387,175.022,559.709,-577.444,-411.457,-438.21,281.434,167.343,318.491,-283.506,136.39,-400.87,299.516,172.979,264.88,-259.783,429.394
-475.831,227.162,279.377,-392.063,22.1143,251.829,-476.031,253.267,192.112,72.9007,-199.941,-131.089,-460.778,265.923,171.386,1036.68,-808.798,-236.468,-431.573,276.168,166.975,535.394,-473.556,120.349,-395.759,297.21,175.557,382.45,-325.108,429.834
-475.975,224.911,279.94,-78.5522,-168.945,41.8791,-472.078,249.115,190.545,215.142,-69.1391,-112.578,-453.388,259.791,169.607,961.024,-559.115,-22.2984,-425.937,272.027,167.002,456.971,-209.36,-34.2762,-391.547,295.563,177.492,408.993,-203.602,288.233
-474.084,223.007,280.968,378.709,-242.733,-613.483,-467.534,245.444,190.611,456.657,-170.739,-139.95,-446.641,254.483,170.169,554.563,-387.137,179.388,-420.23,268.44,168.262,625.878,-398.051,155.22,-387.015,292.794,179.952,375.041,-42.3683,270.967
-471.113,219.414,280.801,472.251,-685.036,-400.03,-462.56,242.357,190.879,1217.07,-622.158,-86.0435,-445.891,255.181,169.236,-798.407,1268.2,-499.244,-416.224,265.146,169.088,539.533,-393.46,97.9432,-383.94,290.05,181.4,153.47,-322.918,164.359
-468.91,217.057,280.949,433.926,-371.538,-334.618,-460.173,237.541,191.261,494.702,-813.01,-63.594,-444.943,251.245,168.928,339.949,-308.337,-134.085,-415.262,259.931,169.103,236.336,-620.035,57.066,-383.389,286.138,180.6,162.72,-307.058,-100.868
-465.777,215.492,279.699,499.456,-430.09,-375.055,-453.851,232.918,191.335,944.279,-847.607,64.375,-440.587,247.85,168.563,635.533,-453.008,-74.6004,-410.487,254.315,169.857,719.174,-652.682,188.57,-379.591,281.34,180.85,119.889,-493.78,74.0498
-458.745,211.902,272.627,1083.31,-415.022,-1167.98,-445.559,230.559,189.106,879.191,324.892,-539.029,-434.95,246.465,167.244,519.932,102.367,-117.439,-406.071,252.622,169.261,101.055,745.267,-477.728,-375.812,278.947,181.531,192.578,-205.374,34.4336
-450.159,208.422,264.633,1226.7,-501.961,-1035.64,-438.983,228.496,187.195,723.155,39.0214,-298.755,-430.285,245.193,165.969,318.725,8.06278,-64.4819,-402.398,251.6,168.201,206.491,290.028,-191.712,-372.447,275.762,181.473,178.638,-259.462,-50.3694
-439.796,204.973,254.668,1400.15,-322.861,-1115.51,-433.092,227.357,183.241,440.856,113.162,-529.229,-426.022,243.645,163.233,343.93,-100.717,-247.868,-399.199,251.034,165.682,193.011,124.124,-271.373,-370.334,273.421,179.891,55.802,-170.655,-183.053
-439.796,204.973,254.668,1400.15,-322.861,-1115.51,-433.092,227.357,183.241,440.856,113.162,-529.229,-426.022,243.645,163.233,343.93,-100.717,-247.868,-399.199,251.034,165.682,193.011,124.124,-271.373,-370.334,273.421,179.891,55.802,-170.655,-183.053
-439.796,204.973,254.668,1400.15,-322.861,-1115.51,-433.092,227.357,183.241,440.856,113.162,-529.229,-426.022,243.645,163.233,343.93,-100.717,-247.868,-399.199,251.034,165.682,193.011,124.124,-271.373,-370.334,273.421,179.891,55.802,-170.655,-183.053
-439.796,204.973,254.668,1400.15,-322.861,-1115.51,-433.092,227.357,183.241,440.856,113.162,-529.229,-426.022,243.645,163.233,343.93,-100.717,-247.868,-399.199,251.034,165.682,193.011,124.124,-271.373,-370.334,273.421,179.891,55.802,-170.655,-183.053
